id_a,id_b,x,y,dtheta,msg_id
0,1,1.5437250229294335,0.17024818133671224,-0.38388728847432085,85
0,3,2.9159604321062815,-1.413606777774356,0.0,86
1,3,2.1868690614261097,-0.7417075398264922,0.0,87
2,1,1.5228403827152255,-0.588675993381198,0.04012838957139927,88
0,1,1.5348304780918531,0.16929363663753602,-0.3893540554472641,89
0,3,2.9363872269591638,-1.421206705202513,0.0,90
1,3,2.178987030947061,-0.7412296175202157,0.0,91
2,1,1.5574308938772619,-0.6011755465734518,0.03461939992344558,92
0,1,1.522025003667792,0.1690392884755962,-0.36083476826343985,93
0,3,2.9721682016832323,-1.4387462764172751,0.0,94
1,3,2.1291759434750963,-0.712421729157195,0.0,95
0,1,1.5509293850739818,0.17155213331620922,-0.39113406673166157,96
0,3,2.74815543162628,-1.2758289655913753,0.0,97
1,3,2.064057161587973,-0.6439107831776855,0.0,98
2,1,1.50656146382442,-0.5860602187925951,-0.03356537161676422,99
2,3,3.0365806986337396,-0.9284788190668674,0.0,100
0,1,1.558389347904668,0.17047090846152088,-0.400508656955337,101
0,3,2.765181459495895,-1.1646862013772283,0.0,102
1,3,1.7675328317306103,-0.4570459096168753,0.0,103
2,1,1.5316706749954214,-0.5929596192040494,0.006137861073901577,104
2,3,2.738825248578447,-0.7555101188469437,0.0,105
0,1,1.5218656376468211,0.16917739826404066,-0.37081980965952577,106
0,3,2.5285369470745427,-0.7993587119488463,0.0,107
1,3,1.4308692174227156,-0.25023113667693886,0.0,108
2,3,2.462571490168154,-0.5995770501925759,0.0,109
0,1,1.5824031658264013,0.17072872461605637,-0.4195010232649223,110
0,3,2.327225010697071,-0.5362484716340254,0.0,111
1,3,1.1881548822136352,-0.10317522137612876,0.0,112
2,3,2.2468557691091506,-0.469990713959568,0.0,113
0,1,1.5875727745192012,0.17090257918627694,-0.42561936942926615,114
0,3,2.1147127355267226,-0.30433422245021363,0.0,115
1,3,0.9645787201754703,0.042822601611440976,0.0,116
2,1,1.557185376917597,-0.6010594787684269,0.03772196699871105,117
2,3,2.0195740169729426,-0.3123361979488764,0.0,118
0,1,1.5595327226587308,0.1709315085704617,-0.3911315443819607,119
0,3,2.000260504071663,-0.13595499236778139,0.0,120
1,3,0.9051539971611421,0.09721612733706085,0.0,121
2,1,1.5446597765024244,-0.5965922775191062,0.03580065559665642,122
2,3,1.9786922924783832,-0.29348617099452046,0.0,123
0,1,1.5540040618984963,0.17068129046903985,-0.38465395173047945,124
0,3,2.013291276853868,-0.1371551318931707,0.0,125
1,3,0.9044533004488128,0.0973128422873533,0.0,126
2,1,1.530605447904291,-0.5931118498189942,0.015933014806625234,127
2,3,2.0015574948027917,-0.3002916345319195,0.0,128
0,1,1.5195936201169649,0.16882123445204647,-0.3699117230464987,129
1,3,1.024898925672108,0.13427637478553606,0.0,130
2,1,1.5385530468457502,-0.5941239320025263,0.018180048261461267,131
2,3,2.116378112267875,-0.2603707923300575,0.0,132
1,3,1.024603506843926,0.13429157231567107,0.0,133
