id_a,id_b,x,y,dtheta
<<<<<<< HEAD
=======
1,3,1.7996537181270618,0.08054584482655487,0.0
2,1,1.1354851013059188,-0.3795546712001387,-0.17882541349849432
2,3,2.9094175753228138,-0.30549174405193297,0.0
0,1,1.0799294450125172,0.4992691927913727,0.024668922853334437
0,3,2.8871996027329896,0.579837730700325,0.0
1,3,1.7944794903206152,0.08028509883883911,0.0
0,3,2.877709886562529,0.576602556631805,0.0
2,1,1.1161504026219213,-0.33105613912115456,0.0749735447128816
2,3,2.9621973025366817,-0.30907293859284496,0.0
1,3,1.7968363402900658,0.08040732992877965,0.0
2,1,1.1158637614584332,-0.340602270187188,0.0071489434459859474
2,3,2.9399314891704154,-0.30901172323000514,0.0
0,1,1.0640878699878455,0.492576651000416,0.045646881316040354
0,3,2.9130156920463004,0.588627204686466,0.0
1,3,1.7970938258407416,0.08045831691947589,0.0
0,1,1.058273863306467,0.4928786665880607,0.09259774952166247
0,3,2.8896046163832123,0.5799291189006175,0.0
2,1,1.1306116721821469,-0.3570987167634719,-0.0590857720102862
2,3,2.911749738106151,-0.30545226567421657,0.0
1,3,1.8006397185587026,0.08166307913640747,0.0
0,3,2.863474071356157,0.5734874491829669,0.0
2,1,1.133132957135378,-0.36502465545354473,-0.09412866307510433
2,3,3.0151827777883864,-0.3166026771042059,0.0
1,3,1.7979282374306524,0.08044407415864543,0.0
2,1,1.134131339451641,-0.3641744227477485,-0.0913575252067845
2,3,2.9474270952153345,-0.30979032008664203,0.0
0,1,1.0691498318781887,0.4912978432709302,-0.014257643842186018
0,3,2.891477821569832,0.581447179012306,0.0
1,3,1.7939910193493585,0.08135013590580438,0.0
0,3,2.912569482810322,0.5859711820886399,0.0
2,1,1.1276176750611613,-0.3576125826842483,-0.06889236856761662
2,3,2.912635204223117,-0.30406359903164115,0.0
1,3,1.7977600586890035,0.08132575652631112,0.0
2,1,1.1379530867835397,-0.36022784137616604,-0.05797462305488435
2,3,2.9993043747760426,-0.3137593781366702,0.0
0,1,1.1180634202756685,0.37876444009386273,-2.327709748643971
0,3,2.909539045304357,0.5852700365276423,0.0
1,3,1.7961747446498895,0.08133438466828488,0.0
0,3,2.9116561389411055,0.5871145724760252,0.0
2,1,1.1299582110828075,-0.3520243622379893,-0.02676449794001695
2,3,2.9396048158302546,-0.3057639485485353,0.0
1,3,1.7954306135477032,0.0817489048897213,0.0
2,1,1.1278226600098593,-0.34037436315513303,0.04317404331717047
2,3,2.998679831913839,-0.3186171925872979,0.0
0,1,1.0763510703263472,0.49700535930696765,0.003023121023361936
0,3,2.842523444150414,0.5742494446419895,0.0
1,3,1.7958056257596398,0.08137237280011353,0.0
0,1,1.0851575028824854,0.5011339538495823,0.03154357685943518
0,3,2.8610350747578766,0.5762404893617683,0.0
2,1,1.117557545124534,-0.3485216930141616,-0.03647498220699895
2,3,2.949187629546758,-0.3106489917029113,0.0
1,3,1.7943999805610078,0.08031839169556207,0.0
0,1,1.0666851757566778,0.49510147709402125,0.06113893097867665
0,3,2.908975367372422,0.5859699178170774,0.0
2,1,1.127965750283719,-0.35556750137484777,-0.05399338280605808
2,3,2.973152444515235,-0.3109541859467277,0.0
1,3,1.7998969498572648,0.08144767212486746,0.0
0,1,1.0627156142484626,0.49171878068112085,0.027705672888288825
0,3,2.9041126090208076,0.5837497904416641,0.0
2,1,1.1110101075790169,-0.3532486317261079,-0.07504051631518964
2,3,2.9519469910094456,-0.3107046387090164,0.0
1,3,1.7965375419003997,0.08128947840744567,0.0
0,3,2.8448132162369055,0.575300217205954,0.0
2,1,1.1207942854153579,-0.3563369478360408,-0.07599081596005583
2,3,2.9282918097229627,-0.30690480748158533,0.0
1,3,1.7971662417549077,0.08057345899318098,0.0
2,1,1.1319384003740265,-0.36095916297082753,-0.07591546644279978
2,3,2.915030137829473,-0.30578148384625753,0.0
0,1,1.0672990686575121,0.49423831100370796,0.03288743698831645
0,3,2.850198693077789,0.5763093190918099,0.0
1,3,1.8018407265263052,0.08080872284224215,0.0
0,3,2.8247109675773405,0.5696168658098285,0.0
2,1,1.117171467431377,-0.3439162284698534,-0.00861862952844159
2,3,2.926807794988117,-0.3064444823537463,0.0
1,3,1.7913939453191539,0.0815029533260477,0.0
0,3,2.8411426506168445,0.5739656712095071,0.0
2,1,1.1319626567424332,-0.3656567853059724,-0.10526877481484778
2,3,2.999309657077089,-0.31624513992550335,0.0
