id_a,id_b,timestamp,x0,x1,x2,std_x0,std_x1,std_x2,trace_P,cross_cov_norm,cc_0_1,cc_0_2,cc_0_3,cc_1_2,cc_1_3,cc_2_3,trace_P_before,eig_min_P,sym_err_P,phi_trace,correction_norm,residual_norm,residual
1,3,1787861871.263764,1.014733,0.008966,-0.096569,0.208152,0.247171,0.164915,0.131618,0.464022,0.061586,0.032083,0.099073,0.044206,0.146240,0.080834,0.131703,0.016524,0.000000,3.000000,0.002705,0.449759,0.364609;-0.263332
2,3,1787861871.364656,1.013948,0.005785,-0.105710,0.207349,0.246873,0.164483,0.130994,0.466646,0.061304,0.032836,0.095953,0.044915,0.143170,0.088469,0.131618,0.016461,0.000000,3.000000,0.009711,0.868934,-0.330128;-0.803780
0,1,1787861871.464849,1.011820,0.011293,-0.104959,0.207381,0.246309,0.164548,0.130751,0.466702,0.061365,0.032846,0.095977,0.044903,0.143146,0.088466,0.131074,0.016475,0.000000,3.000000,0.005953,0.538671,-0.385386;0.367998;0.078878
0,3,1787861871.561679,1.013009,0.010490,-0.102659,0.207404,0.246256,0.164500,0.130718,0.467521,0.061336,0.032928,0.098100,0.044891,0.143811,0.086456,0.130788,0.016460,0.000000,3.000000,0.003049,0.637694,-0.293579;0.566097
1,3,1787861871.864281,1.022294,0.011132,-0.114745,0.207443,0.246926,0.164629,0.131108,0.461131,0.061341,0.032821,0.095922,0.044937,0.142704,0.083406,0.131281,0.016337,0.000000,3.000000,0.002567,0.381537,0.375465;0.067798
0,3,1787861871.966354,1.030434,0.008743,-0.130056,0.207437,0.247572,0.164632,0.131426,0.464151,0.061375,0.032863,0.098491,0.045037,0.144135,0.082251,0.131452,0.016231,0.000000,3.000000,0.001541,0.388462,-0.186135;0.340964
1,3,1787861872.463218,1.029123,0.016111,-0.126557,0.207575,0.247031,0.164687,0.131234,0.451332,0.061254,0.032707,0.093930,0.044871,0.140110,0.078459,0.131561,0.016277,0.000000,3.000000,0.008261,0.497933,0.366090;0.337513
2,3,1787861872.562570,1.029855,0.016027,-0.128425,0.207103,0.246991,0.164748,0.131038,0.457864,0.061089,0.033215,0.091211,0.045275,0.138512,0.088562,0.131313,0.016286,0.000000,3.000000,0.002009,0.420461,-0.108235;-0.406291
0,3,1787861872.661635,1.055024,0.011066,-0.178812,0.207101,0.249140,0.164786,0.132116,0.458697,0.061210,0.033347,0.093353,0.045591,0.140117,0.085079,0.132151,0.015991,0.000000,3.000000,0.001507,0.309530,-0.258301;0.170556
1,3,1787861872.763467,1.064343,0.009297,-0.202751,0.206954,0.250220,0.164149,0.132385,0.461892,0.061240,0.033363,0.094065,0.045795,0.143190,0.084239,0.132683,0.015717,0.000000,3.000000,0.003111,0.397663,0.394045;0.053519
2,3,1787861873.264479,1.069959,0.004916,-0.208278,0.206574,0.250168,0.163782,0.132081,0.459206,0.061033,0.033765,0.089763,0.046203,0.138667,0.089775,0.132548,0.015668,0.000000,3.000000,0.006650,0.377124,0.145644;-0.347865
0,3,1787861873.364898,1.072391,-0.000113,-0.209980,0.206629,0.250001,0.163837,0.132039,0.464899,0.060949,0.033901,0.094559,0.046257,0.141938,0.087296,0.132161,0.015699,0.000000,3.000000,0.005840,0.711543,-0.375649;0.604302
1,3,1787861873.463844,1.068856,0.001564,-0.210771,0.206464,0.249935,0.163231,0.131739,0.466254,0.060922,0.033906,0.094842,0.046314,0.144034,0.086236,0.132039,0.015578,0.000000,3.000000,0.003992,0.468863,0.431017;0.184545
2,3,1787861873.565631,1.070783,0.001204,-0.211630,0.206200,0.249917,0.163323,0.131652,0.470327,0.060820,0.034222,0.093172,0.046555,0.143165,0.092392,0.131819,0.015599,0.000000,3.000000,0.002141,0.302684,0.048499;-0.298773
0,3,1787861873.665887,1.093291,-0.007408,-0.249509,0.206162,0.251677,0.163364,0.132532,0.473442,0.060898,0.034364,0.095449,0.046858,0.145470,0.090403,0.132604,0.015374,0.000000,3.000000,0.004678,0.583491,-0.412915;0.412266
2,1,1787861874.165393,1.133817,-0.023197,-0.325441,0.205131,0.252863,0.163056,0.132606,0.477878,0.060574,0.035279,0.095409,0.048362,0.147888,0.090367,0.134410,0.014592,0.000000,3.000000,0.006701,0.350731,0.098352;-0.065576;-0.330211
0,3,1787861874.262936,1.134795,-0.024737,-0.326336,0.205111,0.252824,0.163020,0.132567,0.477344,0.060562,0.035346,0.097770,0.048377,0.147915,0.087374,0.132606,0.014587,0.000000,3.000000,0.002033,0.347123,-0.333519;0.096229
1,3,1787861874.363824,1.132462,-0.024116,-0.322887,0.205100,0.252772,0.163024,0.132537,0.471491,0.060551,0.035281,0.095271,0.048385,0.147156,0.084847,0.132707,0.014550,0.000000,3.000000,0.005270,0.630459,0.606075;-0.173641
2,1,1787861874.464221,1.133869,-0.017444,-0.323896,0.204177,0.250663,0.162576,0.130951,0.472635,0.060091,0.036088,0.095188,0.049313,0.146951,0.085005,0.132537,0.014203,0.000000,3.000000,0.006893,0.218543,0.064212;0.207839;0.020996
0,3,1787861874.565823,1.134082,-0.017641,-0.323659,0.204250,0.250648,0.162676,0.131006,0.474899,0.060085,0.036119,0.097583,0.049314,0.147522,0.084275,0.131019,0.014225,0.000000,3.000000,0.000375,0.466457,-0.460369;0.075117
1,3,1787861875.162562,1.155637,-0.027539,-0.368809,0.204344,0.252454,0.162838,0.132006,0.463285,0.060150,0.036006,0.092387,0.049465,0.144647,0.080631,0.132270,0.014015,0.000000,3.000000,0.002219,0.576064,0.566340;-0.105397
2,1,1787861875.262636,1.161090,-0.011911,-0.373541,0.203604,0.250835,0.162539,0.130792,0.464480,0.059794,0.036718,0.092289,0.050307,0.144519,0.080853,0.132188,0.013725,0.000000,3.000000,0.016839,0.571470,0.167153;0.493793;0.234108
0,3,1787861875.366238,1.174619,-0.016345,-0.403312,0.203598,0.252246,0.162499,0.131486,0.467066,0.059922,0.036736,0.095054,0.050449,0.144911,0.079994,0.131521,0.013560,0.000000,3.000000,0.001982,0.488626,-0.488042;-0.023884
1,3,1787861875.464506,1.172040,-0.018148,-0.405856,0.203543,0.252193,0.161916,0.131248,0.471468,0.059910,0.036729,0.095196,0.050399,0.147955,0.081280,0.131486,0.013458,0.000000,3.000000,0.004047,0.547505,0.520168;0.170843
2,1,1787861875.565687,1.174653,-0.005661,-0.406802,0.202901,0.250564,0.161679,0.130091,0.472370,0.059599,0.037366,0.095094,0.051114,0.147695,0.081502,0.131310,0.013240,0.000000,3.000000,0.012793,0.459397,0.136578;0.428874;0.091976
