id_a,id_b,timestamp,x0,x1,x2,std_x0,std_x1,std_x2,trace_P,cross_cov_norm,trace_P_before,eig_min_P,sym_err_P,phi_trace,correction_norm,residual_norm,residual
1,3,1787690771.189572,13.944957,38.680281,87.556065,0.249654,0.968128,1.815898,-4.297086,135.310901,-4.297086,-4.371568,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.091807,13.973593,38.668983,87.623075,0.274973,1.021352,1.815862,-4.416126,136.280608,-4.416126,-4.489927,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.191669,13.973593,38.668983,87.623075,0.274949,1.021351,1.815858,-4.416097,136.280608,-4.416097,-4.489916,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.292311,13.973593,38.668983,87.623075,0.274949,1.021351,1.815858,-4.416097,136.280608,-4.416097,-4.489916,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.392541,13.976422,38.667988,87.629536,0.277095,1.026601,1.815847,-4.427991,136.377247,-4.427991,-4.501779,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.492588,13.978886,38.667137,87.633831,0.278981,1.031174,1.815847,-4.438450,136.461548,-4.438450,-4.512166,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.591957,13.978886,38.667137,87.633831,0.278940,1.031172,1.815840,-4.438400,136.461548,-4.438400,-4.512147,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.692128,13.978694,38.667202,87.635046,0.278778,1.030816,1.815837,-4.437565,136.454989,-4.437565,-4.511331,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.791079,13.978694,38.667202,87.635046,0.278778,1.030816,1.815837,-4.437565,136.454989,-4.437565,-4.511331,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.891304,13.978694,38.667202,87.635046,0.278745,1.030815,1.815832,-4.437523,136.454989,-4.437523,-4.511316,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690772.991337,13.978694,38.667202,87.635046,0.278720,1.030814,1.815827,-4.437492,136.454989,-4.437492,-4.511305,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.091353,13.978694,38.667202,87.635046,0.278704,1.030814,1.815825,-4.437472,136.454989,-4.437472,-4.511297,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.191647,13.978694,38.667202,87.635046,0.278704,1.030814,1.815825,-4.437472,136.454989,-4.437472,-4.511297,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.291813,13.978694,38.667202,87.635046,0.278640,1.030812,1.815814,-4.437392,136.454989,-4.437392,-4.511268,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.391730,13.978694,38.667202,87.635046,0.278624,1.030811,1.815811,-4.437373,136.454989,-4.437373,-4.511261,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.491914,13.978694,38.667202,87.635046,0.278624,1.030811,1.815811,-4.437372,136.454989,-4.437372,-4.511260,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
1,3,1787690773.590659,13.978694,38.667202,87.635046,0.278586,1.030810,1.815804,-4.437326,136.454989,-4.437326,-4.511243,0.000000,3.000000,0.000000,0.000000,0.000000;0.000000
